category,word,by,post_link,post_content
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2645895472090797/?substory_index=0,May is #MentalHealthAwarenessMonth! You deserve to spend May healing your relationship to yourself and cultivating the precious gift of self-love. Tag a friend  partner  or other loved one you’d like to go on this radical self-love journey with  and join those who have already signed up for our 10 Tools for Radical Self Love Intensive online course. 50% off with code LAUNCHLOVE is still in effect! If you were looking for a sign to prioritize YOU  this is it ✨ Link in comments. . . . #thebodyisnotanapology #10toolsintensive #radicalselflove #radicalselfcare #selfcare #mentalhealthawareness #healingjourney #effyourbeautystandards #nodietday #masculinity #masculinityredefined . . . [image description: photograph of a person with short black hair wearing a backwards baseball cap  headphones around their neck  and sunglasses tucked into their red polo shirt. They are sitting against a pink wall. Beneath them is the TBINAA logo of three pairs of orange  blue  and green legs. Next to the legs is written  “Ten Tools for Radical Self Love Intensive | putting our radical self love tools to work | 4 week e-course”]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2713185432028467/?substory_index=0,The #10ToolsIntensive is still enrolling for June! Click the link in the comments to learn more and enroll today ✨ #thebodyisnotanapology #tbinaa #radicalselflove #sonyareneetaylor . . [image description: photo of a person with brown skin and curly dark hair looking to the side against a white background. Below them is the logo for The Body Is Not An Apology consisting of orange  blue  and green pairs of legs. Next to the logo is written  “ten tools for radical self love intensive | putting our radical self love tools to work | 4 week e-course”]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2654636237883387/, Pero nuestro deseo y lo deseados por otras personas que podemos ser  no es algo que se refiera solo a con quien tenemos o queremos tener sexo  o con qué frecuencia se tiene.  Tiene también que ver sobre el cómo tratamos al resto de las personas.   [Feature image: photo of a group of five friends of various genders  racial backgrounds  and fashion aesthetics having a party. They are actively engaged in conversation and looking at each other with joyful expressions on their faces. On the table in front of them are brightly-colored party hats  cups  and a pizza. Source: Zackary Drucker  The Gender Spectrum Collection]  *Note: We are aware that there is a currently technological issue barring you from seeing the actual photo for this article while in  share  mode. To see the actual photo connected to the article  click the link <3 *
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2637437759603235/?substory_index=0,When you sign up for our 10 Tools for Radical Self Love Intensive E-course  you’ll gain access to a wealth of powerful course materials and tools: video lectures by TBINAA founder Sonya Renee Taylor. Radical readings. Structured coursework including opportunities for self-reflection. Power practices to put your new knowledge into immediate action in your life. Click the link in the comments to learn more. Remember  you’ll save 50% off with code LAUNCHLOVE! . . . #thebodyisnotanapology #sonyarenee #sonyareneetaylor #radicalselflove #selfcare #radicalselfcare  #mentalhealthawarenessmonth #effyourbeautystandards #healingjourney #10toolsintensive . . . [image description: photo close-up of an older person with light skin and brown hair who is looking off-camera with a subtle smile. Their left arm is bent and they are holding their hand over their head. They are wearing a light blue shirt. Behind them is a blurred landscape. Below them is the TBINAA logo with three pairs of legs in orange  blue  and green. Next to the legs reads  “Ten Tools for Radical Self Love Intensive | putting our radical self love tools to work | 4 week e-course”]
body_positive,look,Revelist_heart_my_body,https://www.facebook.com/1507333669570495/posts/2061830340787489/,With just a few simple tricks  this grandma looks about 10 years younger! Do you believe age is just a number?  Credit: Tricia Cusden/https://bit.ly/1CliI8T
body_positive,look,Revelist_heart_my_body,https://www.facebook.com/1507333669570495/posts/2054304354873421/,Ok she totally nailed this glitter eyeshadow look! ✨🙌
body_positive,look,Revelist_heart_my_body,https://www.facebook.com/1507333669570495/posts/2055345708102619/,This Marilyn Monroe makeup look is absolutely gorgeous! 💋
body_positive,look,Revelist_heart_my_body,https://www.facebook.com/1507333669570495/posts/2052878971682626/,This heels look absolutely delicious! 🍨👠😋
body_positive,look,Revelist_heart_my_body,https://www.facebook.com/1507333669570495/posts/2053357714968085/,Even nail newbies can pull off these astounding looks.
body_positive,look,Revelist_heart_my_body,https://www.facebook.com/1507333669570495/posts/2051376381832885/,This glamorous look will take you back to the Roaring Twenties! 📿
body_positive,look,Revelist_heart_my_body,https://www.facebook.com/1507333669570495/posts/2038485416455315/,This look is so perfect for a gender reveal party. 💄
body_positive,look,Revelist_heart_my_body,https://www.facebook.com/1507333669570495/posts/2037892516514605/,No cute look is ever worth passing out over.
body_positive,look,BBC_Positive,https://www.facebook.com/866108446820339/posts/2231878793576624/, I m trying to accept the new normal and I don t have to look like an Olympic athlete to be happy with my body...  🏊 Jazz Carlin opens up about the body issues she s experienced after her career in sports ❤️
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156360342785677/,This one s for the ladies! Tag your squad  because trainers Jeanette Jenkins - The Hollywood Trainer    Beth Alexander Fitness and Liz Holtz have a fun way to get your Leg Day in with your crew.  Try these 10 Butt Exercises 15-25reps🍑you can pick your faves & have some fun!  1) #SquatJumps 2) #SquatJacks 3) #Squat to #Reverse Lunge  4) #ButtBlaster Tap Side & Back  5) Modified #Arabesque  6) #Warrior3  7) Plank Walk Up to Squat  8) Squat Hold with Pulse  9) #ShoulderBridge with Abduction  10) #StepUps
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156399550995677/,Nike master trainer Kirsty Godson breaks down this total-body burpee exercise that burns every. single. muscle: https://trib.al/bHOgthM
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156399568745677/,Sculpt a strong core with Astrid Swan s favorite abs exercises: https://trib.al/RquVzhC
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156324919020677/,These thigh-slimming exercises will work every angle of your lower body to build super strong legs—and all you need is your bodyweight: https://trib.al/5KZdLTl
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156386152100677/?substory_index=0,If you want to make your leg workouts as effective as possible  these are the best leg day exercises that certified trainers want you to add to your workout. Get breakdown of these tried-and-true moves and how to incorporate them into your routine. Prepare to be sore and swole 🙌: https://trib.al/NRUTimm
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156350141445677/,These breathing exercises for runners can improve endurance and prevent injuries.
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156399474080677/,Body By Hannah created this dumbbell arms and abs workout by using five compound exercises that  when put together  will give you one complete  tough as nails  workout. By the end  your arms will be shaking and your core will be screaming. (can t say we didn t warn you 😉):https://trib.al/k6w9Fc0  What you ll need: A set of moderate-weight dumbbells -Dumbbell Inchworm to Row -Runner Switch with Press -Dumbbell Burpee and Curl -Dumbbell Clean and Press -Full-Body Get-Up
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156409769875677/,No  these two butt exercises aren t exactly the same. Here s the difference between the hip thrust and glute bridge  and how to use both.
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156417813660677/,These thigh-slimming exercises will work every angle of your lower body to build super strong legs—and all you need is your bodyweight: https://trib.al/4NtDZRx
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156414897865677/,Exercise does your mind and body good almost instantly  research shows. Here s mega motivation to get stronger and healthier.
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156415605810677/,If you re looking for waist-cinching exercises that actually do their job  try KaisaFit s dynamic moves that don t just target your abs  but burn your whole body: https://trib.al/tDCDWAe
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156388454015677/,Get ready to work work work work work out with 5 abs and butt exercises from #Rihanna s trainer Dede Lagree of Lagree Fitness Studio: https://trib.al/m7bCXtA
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156425693640677/,Try these 5 exercises that strengthen spine-supporting muscles.
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156360373560677/,On the hunt for those elusive abs? Ditch the fancy stuff  and stick with these two science-backed best abs exercises.
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156422152940677/,How to perform this challenging booty-shaping move  what mistakes to avoid  plus easy modifications and exercises to help recruit the proper muscles
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156423564575677/,Learn about the three metabolic pathways your body uses to produce energy during exercise and how to use them strategically to boost your fitness.
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156407691890677/,Exercise isn t just good for the body and mind—it can keep you happier in your job too!
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156322642645677/,It s time to master the L-sit  the full-body and core exercise from CrossFit and gymnastics.
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156423406305677/,If you have even eight or 10 minutes to exercise  you can try this.
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156420009280677/,Body-positive influencer and trainer Sylvia Nasser shares how she turned herself into a powerhouse of positivity after a decade of abusing diet pills and using exercise as punishment.
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156410636870677/,Always wondered what calisthenics actually means? Here s the scoop on calisthenics workouts and exercise  their benefits  and where to start as a calisthenics beginner.
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156319835060677/,Do this ultra-customizable  no-weight exercise anywhere!
fitness,exercise,FITNESS,https://www.facebook.com/17110490676/posts/10156406669370677/,SWEAT trainer Kelsey Wells demonstrates exercise progressions to help you safely perform a barbell back squat.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2195297040547586/,💥BRAND-NEW FREE COURSE💥  Starting new diets… Trying new programs…  Can’t nutrition and exercise just be easier?  The answer is YES  and we’re ready to show you how.  No matter what your fitness goals are -- we guarantee GGS has helped someone just like you achieve life-changing success.  It’s time to get the best results of your life --without feeling deprived of the foods you love --or exhausting yourself with exercise.  Our Girls Gone Strong Framework has helped hundreds of thousands of women all over the world get lasting results they never dreamed possible.   Now we re sharing our secrets with you.  Sign up for our FREE 5-day course  How to Step Off the Diet & Exercise Roller Coaster for Good  here!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2185077091569581/,[Food Is Not A Reward. Fitness Is Not Punishment.]  “I worked out really hard today; I deserve this.”  “I ate too much this weekend  so I have to work it off this week with extra cardio.”  “I’ve been really good on my diet  so I earned this treat.”  Let’s face it.  At some point or another  most of us have rewarded ourselves with food for “being good” by sticking to our nutrition plan and have punished ourselves with exercise for “being bad” by overindulging in delicious food and drink.  In this article  GGS Cofounder Neghar Fonooni helps put a stop to the struggle of using food as a reward and fitness as a punishment.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2195350337208923/,[10 Ways To Train Your Core Without Crunches]  As the saying goes  “abs are built in the kitchen.” Still  it’s good to have a solid repertoire of core exercises to help you get stronger and reinforce your nutritional efforts.  While many people associate the “burn” from crunches as an effective way to train the abs and burn fat in the midsection  high volume  repetitive flexion (like doing loads of crunches) could have a negative effect on your spine and discs.  To reduce risk of injury  many coaches and trainers implement other methods to train strength  stability  and overall performance through the core.  You won’t find a SINGLE crunch on this list!  How many have you tried?
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2167694529974504/,[High Risk and Low Reward Exercises: Are They Worth It?]  Dr. Laura Miranda is a doctor of physical therapy practicing sports performance orthopedics and a lifelong athlete and strength coach with nearly 2 decades of experience.  In this article  she shares what she has to say about the balance between staying safe and seeing results.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2105657016178256/,[Exercise Spotlight: Inverted Row]  Want an exercise that increases upper body strength  challenges core stability  can be modified on the fly  and is fantastic for all ability levels?  Look no further than the inverted row!  Everything you need to know about it here.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2159535374123753/,[4 Core Exercises You Haven’t Tried]  Getting hung up on six pack abs? Meghan Callaway will tell you: there’s a lot more to the core (and proper core training) than most people realize.  So just how do you work your core safely and effectively?  Check out these amazing core exercises you’ve never tried to find out.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2167703246640299/,[6 Surprising Ways Improving Your Thoracic Spine & Shoulder Mobility Can Help You Reach Your Goals]  Have you ever been interested in any of the following?  🤩 Finding relief from low back pain  neck pain  or headaches. 🤩 Learning to do your first pull-up (or getting better at pull-ups in general). 🤩 Learning how to do kettlebell movements like the Turkish get-up or snatch. 🤩 Improving barbell movements like squats and overhead presses.  If so  check out this article from Jenna Jozefowski (It s Jenna J!) to learn how all of this can be achieved by improving your thoracic spine and shoulder mobility  as well as some exercises to add to your routine to help get you there!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2121426977934593/,[Exercise Spotlight: Kettlebell Swing]  Kettlebell Swings are one of THE best exercises to help you get stronger  more explosive  and burn a TON of calories in a short amount of time (not to mention they help you build a beautiful booty!).  Unfortunately  most people aren t doing them correctly.  In this article  Master StrongFirst Instructor Coach Karen Smith walks you through exactly how to do them (step-by-step!).
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2137668412977116/,[Taking Care of Your Mental Health in the Fitness Space]   When you’re living in a world that thrives on the concept of insufficiency it can be difficult to keep a healthy perspective on diet and exercise. It’s not hard to see how disordered eating and mental health struggles can be associated with the fitness industry because of this.  Most of the articles in the top-selling fitness magazines play up insecurities  encouraging us to jump on every latest trend to change all the things we dislike about ourselves.  It’s all about how much we can take away from our body  and how tracking everything we eat and do is necessary for any kind of noticeable progress. Physical activity becomes another gateway to feed disordered eating habits.  - Christine Beauchamp  MANY of us associate morality with our diet and exercise: we re  good  when we re on plan and  ba   when we stray from it  and we re constantly playing ping pong between these two extremes. This can be incredibly harmful to our mental state.  Christine Beauchamp lets you know that if you re having a tough time in the fitness industry (whether you re a fitness professional or an enthusiast)  you re NOT alone.  She discusses how this can show up in our fitness pursuits  and offers solutions for protecting our mental health  in the face of the unattainable  perfection  society pushes on us.  Read more here!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2137731589637465/,[7 Low-Back-Friendly Glute Exercises]  We talk a LOT about glute exercises  and we all know the juiciest peaches come from activating your glutes and training them hard. But what can you do if the usual moves cause pain in your lower back?  Physical therapist Dr. Laura Miranda has the exercises for you in this article!  Learn how to get proper glute activation out of your exercise routine without jeopardizing your lower back with these 7 lower back-friendly exercises.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2118672384876719/,[Secrets To Mastering the Deadlift: Part 1]  Deadlifting is one of the best exercises you do regardless of your goals: fat loss  muscle gain  strength gain  general health and wellness -- you name it  and deadlifting (safely) can help you get there.  🧐 But are you deadlifting correctly?  🧐 Are you mastering the proper variations of deadlift before trying to more difficult ones?  Find out here  in Secrets To Mastering The Deadlift  Part 1!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2159584410785516/,[15-Minute Full Body Kettlebell Workout]  Short on time? Looking to find an effective workout that gets you to your goals FAST?  Kettlebell workouts are super effective and versatile. In fact  there is so much you can do with just one kettlebell  that simply by having one at home you’ll increase your exercise consistency and ensure you get in workouts even when you can’t get to the gym.  Click below and Neghar Fonooni will coach you through a 15-minute full-body workout that uses just ONE kettlebell.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2159682094109081/,[Why Some People Must Squat Differently]   Perhaps you’ve used a pre-written  generalized program before and felt that a few of the exercises didn’t feel quite right for you  even if you’re sure you were following all the cues and performing the exercises with the  right  technique.  You may have felt that way for a number of reasons  and that’s because we are all different!  - Elsbeth Vaino  Elsbeth Vaino of Custom Strength helps answer a question many of us have asked: why do some people squat differently from others? Read more below.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2137677579642866/,[Returning To Exercise After C-Section]   Don t lift anything  drive  or exercise for 6 weeks  and you ll be fine.   ^^^ This old-school advice regarding  recovering  from a C-section just isn t going to cut it anymore.  Just because C-sections are common  doesn t mean that they aren t a major abdominal surgery  and it doesn t mean they don t require some special attention and exercises to ensure proper healing. If you had knee surgery  you d do physical therapy before returning to exercise  right?  Read on to learn exactly what pre and postnatal expert Jessie Mundell says you should do after a C-section in order to return to exercise safely.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2159747167435907/,Hip thrusts are arguably one of the best glute-activating exercises you can do. During pregnancy  these exercises help build lower body strength & support your pelvis and spine.  Remember to:  - Raise the hips up so you have a straight line from your knees to shoulders  by squeezing your glutes as tight as you can. - Lower the hips down towards the floor as you raise your upper body up  and return to the starting position. - Be careful not to hyper-extend your lower back in this position. Think about keeping your ribcage and your pelvis tucked towards one another the entire time.  Want more lower body exercises perfect for training in pregnancy? Check them out here: http://bit.ly/2sdWgkA
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2167673919976565/,[5 Tools to Help You Ditch Diet Culture for Good]   Diet culture is all around us. It influences how we speak and exercise  what we eat and wear  and even how we feel about and talk to ourselves. We are living and breathing diet culture every day  yet most people don’t even know it exists. That’s because it is so deeply embedded into our lives that it seems completely normal (until you start to do a little digging  that is).  -- Shohreh Davoodi Coaching   Diet culture   is becoming a part of the fitness conversation as more women are looking to find ways to FINALLY feel at home in their bodies. But what is diet culture  exactly?  Learn what it is and how it s holding you back  as well as 5 tools to ditch the diet mentality and create a culture in which all groups of people feel comfortable and safe in their bodies  in Shohreh s article.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2167744253302865/,[6 Restorative Exercises to Relieve Stress and Help You Slow Down]  Living in today’s world can feel very overwhelming with our daily to-do list that never seems to end. You cross one thing off only to add two more tasks to complete.  Sound familiar? Movement Therapist Abby Corriveau is right there with you:   When I became a single working mother  my schedule quickly filled up — so much that I never had the time to do anything other than care for my son  get him to school  clean  run errands  work  schedule clients  email clients  commute  study for my continued-ed exams  pay bills  find a place to live  etc.There was always something or someone needing my attention — every single waking moment. This left me feeling tired  stressed  and depleted of energy. I didn’t know how much I had left in me before a breakdown.   Here she shares 6 restorative exercises that have helped her as a form of self-care and to slow down and destress on days when I feel completely overwhelmed  tired  or stressed.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2126726834071274/,[Are You Sacrificing Your Health for the Sake of Fitness?]  Are you setting 4 AM alarms to get your workout in? Overloading on caffeine to get through the rest of the day? Wired at night and unable to sleep? Feeling ashamed from overdoing it with late-night cravings?  If so  GGS Cofounder and Get Results Head Coach Jen Comas understands (and she s been there  too!).  Sacrificing mental and physical health to exercise at all cost is something she sees women do ALL the time without realizing it. Learn how you might be doing this  too  and learn what to do about it here.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2167752176635406/,The Romanian Deadlift is one of the first exercises you should master when learning to Deadlift.  It allows you to grease the  hinge  groove  and build strength in the range of motion that s comfortable to you.  That said  there are a few cues to remember:  - Ribs down and core braced - Tighten your lats (think about what you d do to  protect your armpits  if someone were trying to tickle you) - Keep your knees soft - Keep your spine and head neutral - Keep your feet planted  but bias your weight towards your heels - Push back into your hips until you feel your hamstrings  catch  - Reverse the motion to come back up
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2201375829939707/,[How To Do A Bent Press]  If you ve been struggling to increase your Bench Press or Overhead Pressing strength  maybe it s time to try one of the best-kept secrets of the old-time strongwoman... The Bent Press.  This old school exercise takes advantage of your body s leverages to allow you press enormous amounts of weight overhead (once you ve nailed the form  of course).  Check out what Jen Sinkler of Thrive as the Fittest has to say about why it s so great  and how to do it step-by-step.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2137690636308227/,[How To Fit In Your Workout As A Busy Mom]  Wondering how those moms who manage to work out most days are doing it?  As a busy mom  you deserve time to exercise and you don’t have to sacrifice a ton of time away from your family to get your workout in.  In this article  SWOLE-U Moderator Kara Stewart-Agostino of KSA Personal Training shares her top strategies for getting in an effective workout while managing to get the kids off to school  helping with homework  running them to soccer practice  and juggling all the things.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2148224718588152/,[Addiction Transfer: Are You Swapping “Unhealthy” Behaviors for “Healthy” Alternatives?]  When you think about addiction  do you think only about drugs or alcohol?  Do you think the signs of addiction are always obvious?  It may surprise you to know that addiction can go undetected  be made light of  or even be celebrated.  Workaholics  exercise  or even shopping addiction can be substituted for the more overt  recognizable types of addiction -- a phenomenon known as “addiction transference.”  In this article  Dr. Lisa Lewis talks about addiction transference  how to spot both positive and negative addictions  and how to pinpoint unhealthy behaviors in your life.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2219969664746990/,We love the barbell bent over row (even more when it s performed correctly to ensure it s effective and safe)!  Check out @Molly Galbraith s tips for performing this exercise.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2126915374052420/,If you re working on nailing your pull-up or chin-up  the band-assisted version is an awesome way to build the strength needed.  Tips:  - Ribs down  core braced  - Keep your entire body stiff and move it as a unit  - Pull your sternum towards the bar  - Shoulder blades back and down  Get access to hundreds of exercise demos on our YouTube channel -- subscribe here: http://bit.ly/2p45GxV
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2118733048203986/,[The Pitfalls of Using Gendered Terminology in Fitness]  When was the last time you used the term  girl push-ups?    The way we talk about strength training and how we approach certain exercises  pieces of equipment or nutrition advice should have no gender barrier.  Certainly there are some exceptions where gender is important to note (pregnancy  stress urinary incontinence during maximal lifting  etc.)  but it’s when the gender becomes a label to describe something  less-than  that it becomes a problem.  - Tessa Yannone  Tessa Yannone is a powerhouse who is ready to dive deep into this topic and explore how it effects women in fitness. She s on a mission to break the limits of what girls and women think themselves capable of before they even have a chance to try.  Ready to learn how you can help create the change? Read more here!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2167723443304946/,[How (and Why) to Do Pallof Presses]  Have you ever come across someone performing an exercise that looks so simple that you can’t figure out how or why they’d choose to do that?  That’s most people’s reaction when they first see the Pallof press! Yet  this exercise is deceptively… challenging!  Check out our latest article below to learn how and why to do one of our FAVORITE anti-rotation core exercises.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2137744672969490/,[4 Single-Leg Exercises You Definitely Haven t Tried]  Looking to improve your performance  health  or aesthetics? If so  including single leg exercises in your routine is crucial.  In this article  Meghan Callaway shares 4 of her favorite nontraditional single leg exercises (plus video demos) that we know you’ll love  and probably haven’t done!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2148243535252937/,[5 Advanced Squat Variations You Haven t Tried]   Many lifters  at least when they are more advanced  tend to gravitate towards performing barbell back squats  and in some instances  front squats.  In some cases however  these squatting variations might not be best suited to the individual.  In other cases  the lifter has been performing these exercises for quite some time  has mastered the technique  has built up sufficient levels of strength and controlled mobility  and is looking for more advanced options  or at least is looking for more squatting exercises that can complement their back and front squats.  -- Meghan Callaway  What would strength coach and writer Meghan Callaway recommend for you (or your clients!) to substitute or complement barbell back or front squats? Find out here!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2137720766305214/,[Intuitive Eating: Myths and Realities]  Due to intuitive eating’s rise in popularity over the last few years  there’s a good chance you’ve heard of it before.  Perhaps you’ve seen a personal trainer dismiss intuitive eating as an excuse to gorge on junk food and never exercise. Or maybe you’ve read a blog post from a nutrition coach heralding intuitive eating as an amazing weight-loss method.  No matter how the phrase came into your vocabulary  it’s likely that you’re confused about what exactly intuitive eating is and whether or not you should care.  What is intuitive eating  exactly?  Wellness coach and writer Shohreh Davoodi Coaching lays some myths to rest to let you know what intuitive eating is (and isn t!) in this article.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2126868684057089/,[The 6-Step Process To Changing Any Habit]  We ve recently discussed:   🧐 why motivation doesn t make lasting changes  🧐 what it DOES make lasting changes (new habits!)  In this article  Dr. Brooke of Better By Dr Brooke walks you through the EXACT 6 step process for changing ANY habit.  Habit change (not a quick fix  or a 30-day plan  or any one diet or way of exercise) is what creates long-term success  but it can feel difficult to get started if you don t know all of the steps involved.  Let Dr. Brooke walk you through all of those steps here.
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2126783370732287/,[Unlock The Power of The Kettlebell Clean]  The Kettlebell Clean is a killer exercise for power development and core strength  but it’s often performed incorrectly.  In this article  Master StrongFirst Instructor Coach Karen Smith helps you tidy up your Kettlebell Clean.  She gives you tips in her video demonstrations for:   💥 correcting common errors  💥 helping you nail the two foundational variations (the Cheat Clean and Clean)  💥 and gives you 3 additional Kettlebell Clean options beyond the basics  Learn more here!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2201381706605786/,💥BRAND-NEW FREE COURSE💥  Starting new diets… Trying new programs…  Can’t nutrition and exercise just be easier?  The answer is YES  and we’re ready to show you how.  No matter what your fitness goals are -- we guarantee GGS has helped someone just like you achieve life-changing success.  It’s time to get the best results of your life --without feeling deprived of the foods you love --or exhausting yourself with exercise.  Our Girls Gone Strong Framework has helped hundreds of thousands of women all over the world get lasting results they never dreamed possible.   Now we re sharing our secrets with you.  Sign up for our FREE 5-day course  How to Step Off the Diet & Exercise Roller Coaster for Good  here!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2143513679059256/,[FREE 5-DAY COURSE: Exercises Your Clients Should Do & Avoid During & After Pregnancy]  The research is clear:  85% of women will have a baby at some point in their life.  And the majority of health and fitness professionals don’t know how to help these women. If you do  you can build a career and life you love centered around helping women.  Sign up for this FREE 5-day course  and we ll teach you:  ✅  The biggest myths (and truths) of exercise during pregnancy  ✅  How your clients body changes during and after pregnancy and its implications on exercise  ✅  Which exercises your clients should do and avoid during and after pregnancy  ✅  How to design a training program for a pregnant or postpartum client  ✅   What to do if your client experiences symptoms such as leaking  pelvic pain  low back  or heaviness during exercise  Get your first email once you sign up at the link below!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2195321427211814/,From GGS Owner Molly Galbraith...   Starting new diets… Trying new workout programs… Constantly searching for the thing that will finally work for you…  Yes  even years into my own career as a coach I remember thinking to myself…  “Can’t nutrition and exercise just be easier?”  From the time I was a teenager  I tried nearly everything...low-fat  low-carb  six small meals a day  intermittent fasting  low calorie  carb cycling  keto  elimination diets  cheat days  and more.  I also spent countless grueling hours in the gym  pushing myself to the point of illness and injury.  All because I didn’t think I was:  Lean enough… Thin enough… Small enough… Pretty enough… Good enough…  And my relationship with food was no better.  My mind was consumed with what I was or wasn’t allowed to eat  and I always felt deprived  so I could never stick with any diet or meal plan very long.  Between the constant deprivation and the exhaustion from my workouts  I spent years on and off the diet and exercise roller coaster -- desperate for a way off.  Eventually I did find a way off  but it took nearly a decade  and every day I hear from women -- yes  even those who are health and fitness professionals themselves -- who are experiencing the same thing.  That’s why I’m so excited our team put together this FREE 5-Day Course:  → How to Step Off The Diet & Exercise Roller Coaster For Good  This FREE course is designed to teach you how to get the exact results you’re looking for -- without extreme dieting or crushing yourself in the gym.  In this 5-day course you’ll learn how to:  Ditch dieting for good and still get amazing results Exercise less and feel better than ever before Know exactly what to do in the gym (and what not to do) Stay consistent even if you re busy  injured  or unmotivated Learn simple  but important strategies for making your results last  ...and much more -- all from years of experience working with women.  xoxo  Molly   Want in?  Sign up HERE today!
fitness,exercise,Girls_gone_strong,https://www.facebook.com/188480801229230/posts/2148239571920000/,[5 Most Efficient Kettlebell Exercises For Fat Loss]   When you train with kettlebells  you’re using your whole body  getting more bang for your buck in terms of muscle recruitment and calorie burn—with minimal equipment!  - Master StrongFirst Instructor Coach Karen Smith  Check out the 5 kettlebell exercises Coach Karen recommends if fat loss is your goal.
