position,post_id,post_by,post_text,post_published,comment_id,comment_by,is_reply,comment_message,comment_published,comment_like_count,attachment_type,attachment_url
33_3,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156795301000971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Katelyn Honea I was thinking more along the lines of something that was said recently,2019-05-26T01:01:13+0000,1,,
33_4,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156795916255971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Kendra Honea just get over it. It won’t matter 100 years from now lol,2019-05-26T08:27:26+0000,0,,
33_5,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156795265830971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Katelyn Honea Stop being so negative! Lol,2019-05-26T00:41:02+0000,1,,
33_6,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156795269295971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Wendy,2019-05-26T00:43:16+0000,1,,
33_7,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156795286690971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Whitley Louvier,2019-05-26T00:52:12+0000,2,,
33_8,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156795371795971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Ok, ok, ok!!!!",2019-05-26T01:40:12+0000,2,,
33_9,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156795312760971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Ann Mitchell,2019-05-26T01:06:24+0000,1,,
33_10,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156795324565971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,It will take awhile for people to evolve from toxic positivity to being able to give and take validation and hope. I’m pro validation and hope.,2019-05-26T01:12:57+0000,1,,
33_11,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156795533510971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Shanah I hear your voice in the validation and hope side thank you 💜,2019-05-26T03:11:00+0000,0,,
33_12,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156796068445971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Olha sissy Nathalia Costa,2019-05-26T10:24:40+0000,0,,
33_13,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156796094620971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Offering validation and hope is all about empowering the suffering individual. Senior living communities, including where I work, use validation techniques often to support our friends who are going through really tough life transitions and especially those suffering with dementia. It's a really confusing time and season and any validation and hope for them is pure sunshine and love. #ilovemyjob",2019-05-26T10:50:12+0000,2,,
33_14,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156796165320971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Tanya Kriel I would be really interested in your thoughts on this 🤔🤔,2019-05-26T11:44:45+0000,0,,
33_15,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156796179760971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Kajol Khanna i rly needed this i guess ..,2019-05-26T11:57:40+0000,0,,
33_16,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156796169280971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Ishika Agarwal,2019-05-26T11:48:46+0000,0,,
33_17,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156796315190971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Leah Pearlstein,2019-05-26T13:26:07+0000,0,,
33_18,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156796325390971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Sanne Meert 🙂,2019-05-26T13:31:35+0000,0,,
33_19,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156796332435971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Lori Keeton. This reminds me of your last post.,2019-05-26T13:36:18+0000,0,,
33_20,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156796472380971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,- Amreen Mohammed Salim,2019-05-26T14:58:23+0000,0,,
33_21,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156796604465971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,There is nothing worse than a smiley positive person who has no idea what is going on in your life.....!,2019-05-26T15:53:51+0000,0,,
33_22,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156797512260971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I had no idea my idea of positivity was toxic positivity. I will reapproach with less dismissiveness.🖤,2019-05-26T23:41:56+0000,0,,
33_23,25938310970_10156795198145971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-26T00:00:12+0000,10156795198145971_10156799206340971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Thank f*ck you’ve explained it 👏🏼,2019-05-27T18:34:19+0000,2,,
35_0,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791504645971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Indeed...,2019-05-24T16:21:29+0000,1,,
35_1,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791572180971,pageowner,1,Ruth Joreski Morris Not offended. Just recognizing that a guy directly telling you he doesn’t usually get along with women isn’t a GREAT sign.,2019-05-24T16:47:14+0000,18,,
35_2,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791818255971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Or it means that he has dated some crazy women before you. I’ve said the same thing about men. It really depends on who you’ve dated before and where you grew up. There are a ton of women and men that just suck as human beings. I’m pleased when my husband says I’m different than all the girls he’s dated. He has told me stories and if those are the types of women he was exposed to, it’s no wonder he said that.",2019-05-24T18:09:32+0000,4,,
35_3,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791839445971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Kaitlyn Merrick Why would one be attracted multiple times to and date ""crazy"" women or men?  You used the words ""exposed to.""  Like he had no choice? Interesting.",2019-05-24T18:20:46+0000,2,,
35_4,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791840555971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Kaitlyn Merrick i would hope that any man would ve ecposed to women outside of those he dated. Family members, class mates, work collegues should all form a foundation of his metric. I do understand your point, but if a man is only comparing you to other women he dated, it is a red flag he could be thinking of you along the same lines as he does anything else he owns. One red flag does not necessarily mean run screaming from a person, but  they should be cause to look deeper into certain philosophies. I think this post is helpful because so many little red flags get ignored when women are trained to think of them as complime ts instead of warning signs.",2019-05-24T18:21:36+0000,1,,
35_5,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791846340971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,I AM THAT GIRL in my 51 years on this planet I never took it that way.,2019-05-24T18:25:22+0000,0,,
35_6,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791928865971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"I AM THAT GIRL since when does that say ""I don't get along with other women""? You're not like other girls can also mean ""there are so many women out there but YOU are the one I choose"". Hello, let's not twist reality here. Stop brainwashing young women and tricking them into thinking they have to turn every word a man says inside and out to find an alterior motive. That's not giving security. That's hand feeding them insecurity and paranoia. If you want to stand up for women, be more gracious about it and teach them what perspective is. And you can start by taking a step back and approaching it with something along the lines of ""don't judge a book by its cover"". How many young women are following this account? A lot probably. And just in this single post look at what you are trying to represent. Be more responsible than that.",2019-05-24T19:13:59+0000,7,,
35_7,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792199205971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Thanks for standing up and saying this. I really agree with what you are saying,2019-05-24T21:21:43+0000,0,,
35_8,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792965355971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Lol I mean a man can be not like other men too? Who cares,2019-05-25T02:53:45+0000,0,,
35_9,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791555245971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Seriously?  What the heck is this world coming to?  Now, people are going to be offended by that?  Wow.",2019-05-24T16:39:36+0000,20,,
35_10,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791572560971,pageowner,1,,2019-05-24T16:47:31+0000,3,,
35_11,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791565325971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"In my experience, this is followed by years of trying to turn you into his mother. Yes, by all means, fucking run",2019-05-24T16:44:17+0000,19,,
35_12,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791578695971,pageowner,1,"Megan De Her Schnoodle I’m sorry to hear you have such a low opinion of other women and that someone (or several someones) may have been unkind to you to make you feel that way. The construction that women must be in competition, that we have to “overcome” our gender to be likable or respected, is really damaging and just not true. Peace ✌️❤️",2019-05-24T16:50:12+0000,28,,
35_13,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791746375971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Actually, everything you have done I have seen at many women.",2019-05-24T17:32:54+0000,4,,
35_14,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791863465971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Megan De Her Schnoodle you’re rude. you think women don’t voice their opinions? In my family we do! Many women are repressed. Have some compassion. And don’t be so rude to Christians.,2019-05-24T18:34:10+0000,3,,
35_15,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791903625971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"""i am different than most women and that is not an insult to me nor other women"" Yes it is an insult. Most women I know don't play games, openly express their boundaries, needs, wants desires etc.To think ""most women are not is insulting.  On the other hand ""You're not like most women"" can also go the other way. What if YOU are the one he thinks is submissive? What if he can't stand an opinionated proud woman? Either way it's a negative thing to say ""most women"". Even if you add the ""most women I've dated"", then he chooses poorly and probably makes other bad decisions as well.  Either way you look at it, it's a bad thing to say to anyone..",2019-05-24T19:00:31+0000,8,,
35_16,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792393180971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,i’M nOt LiKe OTheR GiRls,2019-05-24T22:31:28+0000,4,,
35_17,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792463245971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,The pick me signal has been lit. We can only pray the male approval arrives,2019-05-24T23:06:07+0000,2,,
35_18,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792605315971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"I was dating a guy for a few weeks when he said that phrase one night at dinner.  Well, he was from Venezuela, and actually said that I am not like other ""American women."" I realized that he generalized all women from the U.S. into one category.  This upset me; other American women were my neighbors, friends, family.  I broke up with him the following week.",2019-05-25T00:14:29+0000,1,,
35_19,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791567205971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"I absolutely dont take it that way. I am different from other women and i take pride in that. I openly communicate my wants and needs instead of expecting my partners to know shat they are. I openly and safely communicate my feelings. As well, I establish boundaries without fear. I dont play games. Yeah, i am different than most women and that is not an insult to me nor other women. It's the truth. Jesus christ, is this what women think now a days? Smdh",2019-05-24T16:45:02+0000,16,,
35_20,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791577075971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,So all other women are the same? No other women say what they want? Ok. 😂 You hang on to that pride though since all other women are playing games.,2019-05-24T16:49:26+0000,10,,
35_21,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791731715971,pageowner,1,Kelly Plourde 😂 fair point...,2019-05-24T17:27:37+0000,2,,
35_22,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791766420971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Kelly Plourde Thank you!!,2019-05-24T17:41:02+0000,1,,
35_23,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791725060971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Depends on the context.   Maybe you aren't like other girls in a bad way and HE should run.,2019-05-24T17:22:28+0000,7,,
35_24,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791864845971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Wendy Barnhart exactly,2019-05-24T18:35:02+0000,1,,
35_25,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792230715971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Bingo.  Logic would dictate that maybe... just maybe... if a person is having the same problems with every partner... the problem is them, not the rest of the world.  Of course pointing this out will probably start WWIII 😂",2019-05-24T21:30:41+0000,3,,
35_26,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156793392810971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,💯,2019-05-25T08:05:19+0000,0,,
35_27,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791752090971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"That's a ""set-up"" phrase. Later when you start calling them out on their bullshit they'll throw this back in your face saying ""You're just like all the others"" 😂😂😂",2019-05-24T17:35:33+0000,12,,
35_28,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791777265971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,This is only true in certain contexts and with certain wording I feel. I had a guy say I'm not like other girls he *has met because none of the other girls he had liked before were into science fiction and other nerdy things and he loved that we had that in common. So saying I wasn't like other girls he met was far from a negative on his part. It was true because I was different than they were in that aspect and it was an extra reason I peaked his interest. It was not insulting the other girls or me...just a fact that I had something different than the ones before me.,2019-05-24T17:48:00+0000,10,,
35_29,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791810905971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Not necessarily!,2019-05-24T18:05:33+0000,2,,
35_30,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791817550971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Exactly,2019-05-24T18:09:09+0000,1,,
35_31,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156791887545971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"My response would be ""Really? In what way?""  Decide what he *means* based on his answers.",2019-05-24T18:50:31+0000,20,,
35_32,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792048470971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Arkopriya Pal the number of times that line has been used is insane. Should be running a marathon.,2019-05-24T20:22:57+0000,1,,
35_33,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792020350971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Sanskriti Sonthalia😂😂,2019-05-24T20:05:33+0000,2,,
35_34,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792122560971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Neither one of us at the time realized that I was different because I am a Lesbian.,2019-05-24T20:48:22+0000,2,,
35_35,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792377260971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Read that again.,2019-05-24T22:24:09+0000,0,,
35_36,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792378720971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,https://www.achonaonline.com/top-stories/2018/09/20/analyzing-the-sexism-behind-youre-not-like-other-girls-editorial/,2019-05-24T22:24:40+0000,2,share,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.achonaonline.com%2Ftop-stories%2F2018%2F09%2F20%2Fanalyzing-the-sexism-behind-youre-not-like-other-girls-editorial%2F&h=AT0Wu35olWxYqSlS4L-lHanUprksGsabY41qr5DUsOlno42FEHnfUnwvFrptmHJNhdQFhUqGqLBiweS9fbIZndDN0W_Tvqu6LHLfuI_1xrA1eln8PDA32BI8WlB7z0XG&s=1
35_37,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792430900971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"That ""compliment"" never sat well with me. I would always think, ""What's wrong with other girls? You mean I'm not like ANY other girl you've EVER met? How is that possible?"" That never seemed truthful to me, and it said more about the guy than me.",2019-05-24T22:47:53+0000,6,,
35_38,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792493080971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,so true,2019-05-24T23:19:52+0000,0,,
35_39,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792634355971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Eventually this guy will tell u "" all girls are the same.""",2019-05-25T00:29:04+0000,6,,
35_40,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156792670230971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"I don't need to run, the look said it all😂",2019-05-25T00:45:26+0000,1,,
35_41,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156794322165971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Emma Doyle remind you of anyone ??? 🤣🤣,2019-05-25T16:40:53+0000,0,,
35_42,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156794829985971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Boy better run when a female says hes ""not like other guys"" then too.",2019-05-25T20:50:30+0000,0,,
35_43,25938310970_10156791500415971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-05-24T16:18:25+0000,10156791500415971_10156796147890971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,It's a phrase I have heard from  men and women many times and never really sound it harsh or sexist. Many people out there were unfortunate enough to either have bad relationships or just bad interactions with the other gender. We are not all the same and yeah I too have said this phrase to a man years ago thinking he was actually a nice person and not like the men I used to have around from parents  to friends etc .,2019-05-26T11:34:46+0000,3,,
37_0,25938310970_10156789147730971,378620c1b62d52ef66af775c68826a496c95cde6,🥰💯 • 📷: @morganharpernichols,2019-05-23T16:46:48+0000,10156789147730971_10156792208735971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,So much more... <3,2019-05-24T21:24:25+0000,1,,
37_1,25938310970_10156789147730971,378620c1b62d52ef66af775c68826a496c95cde6,🥰💯 • 📷: @morganharpernichols,2019-05-23T16:46:48+0000,10156789147730971_10156792187330971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jenny Siviter,2019-05-24T21:17:20+0000,1,,
38_0,25938310970_10156787049525971,378620c1b62d52ef66af775c68826a496c95cde6,tbh you’re limitless 🌙❤️🥰 📷: @girlandhermoon,2019-05-22T18:03:05+0000,10156787049525971_10156792479690971,pageowner,1,:),2019-05-24T23:14:11+0000,0,,
38_1,25938310970_10156787049525971,378620c1b62d52ef66af775c68826a496c95cde6,tbh you’re limitless 🌙❤️🥰 📷: @girlandhermoon,2019-05-22T18:03:05+0000,10156787049525971_10156787514870971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,So true! Thank you sweetie for that little jolt I needed 🙏🏼🙏🏼,2019-05-22T22:14:42+0000,0,,
39_0,25938310970_10156784592745971,378620c1b62d52ef66af775c68826a496c95cde6,💕 Comment below - speak it into reality!• It can feel like we are living in scary times; but those moments are also opportunities for bravery  for change  for growth. You are unstoppable. Don’t you forget it! 📷: @natasillustration,2019-05-21T16:55:19+0000,10156784592745971_10156784659425971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Be a top fan 😏,2019-05-21T17:31:14+0000,0,,
39_1,25938310970_10156784592745971,378620c1b62d52ef66af775c68826a496c95cde6,💕 Comment below - speak it into reality!• It can feel like we are living in scary times; but those moments are also opportunities for bravery  for change  for growth. You are unstoppable. Don’t you forget it! 📷: @natasillustration,2019-05-21T16:55:19+0000,10156784592745971_10156784711810971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Be very successful,2019-05-21T17:58:00+0000,2,,
39_2,25938310970_10156784592745971,378620c1b62d52ef66af775c68826a496c95cde6,💕 Comment below - speak it into reality!• It can feel like we are living in scary times; but those moments are also opportunities for bravery  for change  for growth. You are unstoppable. Don’t you forget it! 📷: @natasillustration,2019-05-21T16:55:19+0000,10156784592745971_10156786173985971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Thank you😀,2019-05-22T09:06:48+0000,1,,
39_3,25938310970_10156784592745971,378620c1b62d52ef66af775c68826a496c95cde6,💕 Comment below - speak it into reality!• It can feel like we are living in scary times; but those moments are also opportunities for bravery  for change  for growth. You are unstoppable. Don’t you forget it! 📷: @natasillustration,2019-05-21T16:55:19+0000,10156784592745971_10156787050215971,pageowner,1,Stephanie Jefferson ❤️ you can do it!,2019-05-22T18:03:33+0000,0,,
39_4,25938310970_10156784592745971,378620c1b62d52ef66af775c68826a496c95cde6,💕 Comment below - speak it into reality!• It can feel like we are living in scary times; but those moments are also opportunities for bravery  for change  for growth. You are unstoppable. Don’t you forget it! 📷: @natasillustration,2019-05-21T16:55:19+0000,10156784592745971_10156788455240971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,I AM THAT GIRL thank you for your vote of confidence.,2019-05-23T10:48:12+0000,0,,
39_5,25938310970_10156784592745971,378620c1b62d52ef66af775c68826a496c95cde6,💕 Comment below - speak it into reality!• It can feel like we are living in scary times; but those moments are also opportunities for bravery  for change  for growth. You are unstoppable. Don’t you forget it! 📷: @natasillustration,2019-05-21T16:55:19+0000,10156784592745971_10156786428680971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Ask for help.,2019-05-22T12:21:24+0000,0,,
39_6,25938310970_10156784592745971,378620c1b62d52ef66af775c68826a496c95cde6,💕 Comment below - speak it into reality!• It can feel like we are living in scary times; but those moments are also opportunities for bravery  for change  for growth. You are unstoppable. Don’t you forget it! 📷: @natasillustration,2019-05-21T16:55:19+0000,10156784592745971_10156787050365971,pageowner,1,Heather Nichole tru tho,2019-05-22T18:03:42+0000,0,,
39_7,25938310970_10156784592745971,378620c1b62d52ef66af775c68826a496c95cde6,💕 Comment below - speak it into reality!• It can feel like we are living in scary times; but those moments are also opportunities for bravery  for change  for growth. You are unstoppable. Don’t you forget it! 📷: @natasillustration,2019-05-21T16:55:19+0000,10156784592745971_10156786945160971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Ask yourself what would I do if it didn't cost so much fucking money?!,2019-05-22T17:04:07+0000,0,,
